,ADDRESS,CITY,COUNTRY,CUSTOMERNAME,ORDER_QUANTITY,ORDER_TIME,PRODUCT_CODE,PRODUCT_NAME,PRODUCT_SUBGROUP,REVENUE,ZIP_CODE,ORDER_NUMBER
770,"Mkqxnpahsf 65, 0 kbc",OULU,Finland,Drcpg Iöjtlroü,1,2016-11-07 13:07:00,2,Samples,Samples,0.0,90100,544
771,"Mkqxnpahsf 65, 0 kbc",OULU,Finland,Drcpg Iöjtlroü,2,2016-11-07 13:07:00,6,OLD Paulig ProfDark 4x1kg bean FTO,Coffee,190.0,90100,544
772,"Mkqxnpahsf 65, 0 kbc",OULU,Finland,Drcpg Iöjtlroü,2,2016-11-07 13:07:00,48,Basket filter paper 350/152 mm,PP Accessories,96.0,90100,544
773,"Mkqxnpahsf 65, 0 kbc",OULU,Finland,Drcpg Iöjtlroü,2,2016-11-07 13:07:00,99,OLD Paulig ProflMed 4x1kg bean FTO,Coffee,190.0,90100,544
774,"Mkqxnpahsf 65, 0 kbc",OULU,Finland,Drcpg Iöjtlroü,4,2016-11-02 07:35:00,6,OLD Paulig ProfDark 4x1kg bean FTO,Coffee,378.0,90100,704
775,"Mkqxnpahsf 65, 0 kbc",OULU,Finland,Drcpg Iöjtlroü,4,2016-11-02 07:35:00,99,OLD Paulig ProflMed 4x1kg bean FTO,Coffee,378.0,90100,704
776,Ouklmjildggxncdz 7 Q,OULU,Finland,Ywyr Hqomb,1,2016-11-10 10:54:00,52,"Arla lact free portion milk 1,5% 100x2cl",Fresh Milk,12.0,90220,405
777,Ouklmjildggxncdz 7 Q,OULU,Finland,Ywyr Hqomb,3,2016-11-10 10:54:00,31,Vendor Whitener 10x750g,Vending Powders,336.0,90220,405
778,Ouklmjildggxncdz 7 Q,OULU,Finland,Ywyr Hqomb,3,2016-11-10 10:54:00,56,Tazza Low Lactose Hot Choco 10x1kg UTZ,Vending Powders,420.0,90220,405
779,Ouklmjildggxncdz 7 Q,OULU,Finland,Ywyr Hqomb,4,2016-11-10 10:54:00,114,Paulig Special Medium 5x1kg gr,Coffee,244.0,90220,405
780,Iowvwgyfiml 7,KEMI,Finland,Remnv Gblkscqr,1,2016-11-04 16:40:00,31,Vendor Whitener 10x750g,Vending Powders,118.0,94600,598
781,Iowvwgyfiml 7,KEMI,Finland,Remnv Gblkscqr,2,2016-11-04 16:40:00,51,Paulig portionsugar brown 200x4g,Sugar and Sweetening,24.0,94600,598
782,Iowvwgyfiml 7,KEMI,Finland,Remnv Gblkscqr,2,2016-11-04 16:40:00,56,Tazza Low Lactose Hot Choco 10x1kg UTZ,Vending Powders,296.0,94600,598
783,Bbtwpmlyfxt A,TAMPERE,Finland,Ilwksq Cecawys,1,2016-11-07 19:40:00,2,Samples,Samples,0.0,33200,531
784,Bbtwpmlyfxt A,TAMPERE,Finland,Ilwksq Cecawys,1,2016-11-07 19:40:00,84,Cleaning fluid Franke,PP Accessories,38.0,33200,531
785,Bbtwpmlyfxt A,TAMPERE,Finland,Ilwksq Cecawys,1,2016-11-07 19:40:00,98,OLD Paulig ProfEspr 4x1kg bean FTO,Coffee,120.0,33200,531
786,Bbtwpmlyfxt A,TAMPERE,Finland,Ilwksq Cecawys,1,2016-11-07 19:40:00,99,OLD Paulig ProflMed 4x1kg bean FTO,Coffee,94.0,33200,531
787,Bbtwpmlyfxt A,TAMPERE,Finland,Ilwksq Cecawys,1,2016-11-07 19:40:00,237,Paulig portion sugar white 200x4g,Sugar and Sweetening,10.0,33200,531
788,Vdaqiflxlw 8,HELSINKI,Finland,Rhzyt Okztoexb,1,2016-11-11 15:02:00,2,Samples,Samples,0.0,100,348
789,Vdaqiflxlw 8,HELSINKI,Finland,Rhzyt Okztoexb,1,2016-11-11 15:02:00,103,NotInUse Cleaning tablet Thermo Milk,PP Accessories,48.0,100,348
790,Vdaqiflxlw 8,HELSINKI,Finland,Rhzyt Okztoexb,1,2016-11-11 15:02:00,245,Paulig Café Havana 12x450g aut UTZ,Coffee,94.0,100,348
791,Vdaqiflxlw 8,HELSINKI,Finland,Rhzyt Okztoexb,1,2016-11-11 15:02:00,349,Just T OrgaFruitTeaAppleTeapt4x10pcs,Tea,34.0,100,348
792,"Fqzafjmnatzwip 8
XB9346331505502",PORI,Finland,Xdec Wuhxo,1,2016-11-11 10:29:00,2,Samples,Samples,0.0,28760,364
793,"Fqzafjmnatzwip 8
XB9346331505502",PORI,Finland,Xdec Wuhxo,3,2016-11-11 10:29:00,114,Paulig Special Medium 5x1kg gr,Coffee,228.0,28760,364
794,Loyfjegjyuz 2,TAMPERE,Finland,Uetkx Cohiucoc,4,2016-11-04 11:14:00,25,Paulig Special Medium 4x1kg bean,Coffee,282.0,33900,617
795,"Nvfxpksdupq 0
437029617786",HELSINKI,Finland,Fdck Fsloam,1,2016-11-07 11:36:00,2,Samples,Samples,0.0,390,554
796,"Nvfxpksdupq 0
437029617786",HELSINKI,Finland,Fdck Fsloam,1,2016-11-07 11:36:00,31,Vendor Whitener 10x750g,Vending Powders,102.0,390,554
797,"Nvfxpksdupq 0
437029617786",HELSINKI,Finland,Fdck Fsloam,1,2016-11-07 11:36:00,53,Paulig Vending Medium Roast 5x1kg gr,Coffee,70.0,390,554
798,"Nvfxpksdupq 0
437029617786",HELSINKI,Finland,Fdck Fsloam,1,2016-11-07 11:36:00,118,Paulig portsugarwhite 1000x4g stick,Sugar and Sweetening,30.0,390,554
799,"Tlxzaiwqde 3, C&X, Mhb. R1, ktf G2",HYVINKÄÄ,Finland,Sjnk Gdlfdx,1,2016-11-15 07:54:00,2,Samples,Samples,0.0,5830,262
800,"Tlxzaiwqde 3, C&X, Mhb. R1, ktf G2",HYVINKÄÄ,Finland,Sjnk Gdlfdx,2,2016-11-15 07:54:00,52,"Arla lact free portion milk 1,5% 100x2cl",Fresh Milk,26.0,5830,262
801,"Tlxzaiwqde 3, C&X, Mhb. R1, ktf G2",HYVINKÄÄ,Finland,Sjnk Gdlfdx,3,2016-11-15 07:54:00,44,Presidentti Tumma Paahto 4x1kg bean,Coffee,200.0,5830,262
802,"Tlxzaiwqde 3, C&X, Mhb. R1, ktf G2",HYVINKÄÄ,Finland,Sjnk Gdlfdx,3,2016-11-15 07:54:00,51,Paulig portionsugar brown 200x4g,Sugar and Sweetening,32.0,5830,262
803,Bcswqzampbfdx 5,HELSINKI,Finland,Oishml Nhra,1,2016-11-10 15:11:00,2,Samples,Samples,0.0,510,388
804,Bcswqzampbfdx 5,HELSINKI,Finland,Oishml Nhra,2,2016-11-10 15:11:00,216,Tazza hot chocolate Stick 50x33g UTZ,Concentrates,52.0,510,388
805,Bcswqzampbfdx 5,HELSINKI,Finland,Oishml Nhra,2,2016-11-10 15:11:00,389,PauligTakeAwaycup biodgr 350 ml 1500pcs,PP Accessories,242.0,510,388
806,Bcswqzampbfdx 5,HELSINKI,Finland,Oishml Nhra,4,2016-11-10 15:11:00,390,Juhla Mokka Tumma Paahto 12x500g fine gr,Coffee,258.0,510,388
807,Bcswqzampbfdx 5,HELSINKI,Finland,Oishml Nhra,7,2016-11-10 15:11:00,202,Paulig Espresso Originale 6x250g bean,Coffee,200.0,510,388
808,Odnznhf 68,OULU,Finland,Nynqd-Aucy Aylmlofqt,1,2016-11-04 12:23:00,26,Filter roll 1 case,PP Accessories,86.0,90620,611
809,Odnznhf 68,OULU,Finland,Nynqd-Aucy Aylmlofqt,1,2016-11-04 12:23:00,29,Tazza hot choco 10x1 kg UTZ,Vending Powders,142.0,90620,611
810,Odnznhf 68,OULU,Finland,Nynqd-Aucy Aylmlofqt,1,2016-11-04 12:23:00,31,Vendor Whitener 10x750g,Vending Powders,124.0,90620,611
811,Odnznhf 68,OULU,Finland,Nynqd-Aucy Aylmlofqt,5,2016-11-04 12:23:00,25,Paulig Special Medium 4x1kg bean,Coffee,352.0,90620,611
812,Tqzluya 48,OULU,Finland,Hfua Pecmtnuk,1,2016-11-15 11:17:00,2,Samples,Samples,0.0,90630,227
813,Tqzluya 48,OULU,Finland,Hfua Pecmtnuk,1,2016-11-15 11:17:00,28,Lipton Blackcurrant tea 6x25bags,Tea,22.0,90630,227
814,Tqzluya 48,OULU,Finland,Hfua Pecmtnuk,1,2016-11-15 11:17:00,29,Tazza hot choco 10x1 kg UTZ,Vending Powders,142.0,90630,227
815,Tqzluya 48,OULU,Finland,Hfua Pecmtnuk,1,2016-11-15 11:17:00,30,Lipton Green tea Citrus 6x25bags,Tea,18.0,90630,227
816,Tqzluya 48,OULU,Finland,Hfua Pecmtnuk,1,2016-11-15 11:17:00,43,Canderel sweetener 300 portions,Other ingredients,8.0,90630,227
817,Tqzluya 48,OULU,Finland,Hfua Pecmtnuk,1,2016-11-15 11:17:00,70,Lipton Earl Grey tea 6x25bags,Tea,18.0,90630,227
818,Tqzluya 48,OULU,Finland,Hfua Pecmtnuk,3,2016-11-15 11:17:00,25,Paulig Special Medium 4x1kg bean,Coffee,182.0,90630,227
819,Vufffjdoevgk 8,PORI,Finland,Typxs  Lmnhgrömv,1,2016-11-01 08:30:00,42,Lipton selection 12x25bags,Tea,34.0,28610,738
820,Vufffjdoevgk 8,PORI,Finland,Typxs  Lmnhgrömv,1,2016-11-01 08:30:00,51,Paulig portionsugar brown 200x4g,Sugar and Sweetening,10.0,28610,738
821,"Soyfximrtnry 8
665276602554",HALLI,Finland,Lqw Kpjjhq,1,2016-11-03 08:26:00,67,Vendor skimmedmilk10x500g,Vending Powders,110.0,35600,681
822,"Soyfximrtnry 8
665276602554",HALLI,Finland,Lqw Kpjjhq,2,2016-11-03 08:26:00,56,Tazza Low Lactose Hot Choco 10x1kg UTZ,Vending Powders,312.0,35600,681
823,Erquunkzqkhurcgt 75,HELSINKI,Finland,Wrabwnsdk Xztdad,1,2016-11-14 15:30:00,2,Samples,Samples,0.0,130,276
824,Erquunkzqkhurcgt 75,HELSINKI,Finland,Wrabwnsdk Xztdad,2,2016-11-14 15:30:00,129,Just T FruitTeaSweetBerry DCBag 6x25kpl,Tea,66.0,130,276
825,Erquunkzqkhurcgt 75,HELSINKI,Finland,Wrabwnsdk Xztdad,3,2016-11-14 15:30:00,4,Just T OrganicGreenTeaClassiDCbag6x25pcs,Tea,84.0,130,276
826,Erquunkzqkhurcgt 75,HELSINKI,Finland,Wrabwnsdk Xztdad,5,2016-11-14 15:30:00,5,Just T OrganicBlackTeaClassiDCbag6x25pcs,Tea,140.0,130,276
827,Erquunkzqkhurcgt 75,HELSINKI,Finland,Wrabwnsdk Xztdad,5,2016-11-14 15:30:00,13,Just T OrganicHerbalGingerLeDCBag6x25kpl,Tea,166.0,130,276
828,"JVADQZITDZKBMS 5
107363564581",VANTAA,Finland,Rymsq Vttvugbmfmn,1,2016-11-01 12:05:00,4,Just T OrganicGreenTeaClassiDCbag6x25pcs,Tea,28.0,1450,724
829,"JVADQZITDZKBMS 5
107363564581",VANTAA,Finland,Rymsq Vttvugbmfmn,1,2016-11-01 12:05:00,13,Just T OrganicHerbalGingerLeDCBag6x25kpl,Tea,34.0,1450,724
830,"JVADQZITDZKBMS 5
107363564581",VANTAA,Finland,Rymsq Vttvugbmfmn,1,2016-11-01 12:05:00,32,Vendor Espresso 10x250g,Vending Powders,180.0,1450,724
831,"JVADQZITDZKBMS 5
107363564581",VANTAA,Finland,Rymsq Vttvugbmfmn,1,2016-11-01 12:05:00,56,Tazza Low Lactose Hot Choco 10x1kg UTZ,Vending Powders,156.0,1450,724
832,"JVADQZITDZKBMS 5
107363564581",VANTAA,Finland,Rymsq Vttvugbmfmn,1,2016-11-01 12:05:00,109,Blanco Take Away cup 200 ml 2500 pcs,PP Accessories,138.0,1450,724
833,"JVADQZITDZKBMS 5
107363564581",VANTAA,Finland,Rymsq Vttvugbmfmn,1,2016-11-16 08:10:00,2,Samples,Samples,0.0,1450,194
834,"JVADQZITDZKBMS 5
107363564581",VANTAA,Finland,Rymsq Vttvugbmfmn,1,2016-11-16 08:10:00,13,Just T OrganicHerbalGingerLeDCBag6x25kpl,Tea,34.0,1450,194
835,"JVADQZITDZKBMS 5
107363564581",VANTAA,Finland,Rymsq Vttvugbmfmn,1,2016-11-16 08:10:00,30,Lipton Green tea Citrus 6x25bags,Tea,18.0,1450,194
836,"JVADQZITDZKBMS 5
107363564581",VANTAA,Finland,Rymsq Vttvugbmfmn,1,2016-11-16 08:10:00,69,Lipton Yellow Label tea 6x25bags,Tea,16.0,1450,194
837,"JVADQZITDZKBMS 5
107363564581",VANTAA,Finland,Rymsq Vttvugbmfmn,2,2016-11-01 12:05:00,51,Paulig portionsugar brown 200x4g,Sugar and Sweetening,24.0,1450,724
838,"JVADQZITDZKBMS 5
107363564581",VANTAA,Finland,Rymsq Vttvugbmfmn,2,2016-11-01 12:05:00,655,NotInUse Disposable coffee spoon 1000 pc,PP Accessories,22.0,1450,724
839,"JVADQZITDZKBMS 5
107363564581",VANTAA,Finland,Rymsq Vttvugbmfmn,2,2016-11-16 08:10:00,76,JUST T HerbTeaChamomilHoneyTeapot4x10pcs,Tea,68.0,1450,194
840,"JVADQZITDZKBMS 5
107363564581",VANTAA,Finland,Rymsq Vttvugbmfmn,3,2016-11-01 12:05:00,31,Vendor Whitener 10x750g,Vending Powders,374.0,1450,724
841,"JVADQZITDZKBMS 5
107363564581",VANTAA,Finland,Rymsq Vttvugbmfmn,8,2016-11-01 12:05:00,25,Paulig Special Medium 4x1kg bean,Coffee,452.0,1450,724
842,Wfqdclusmty 18,ESPOO,Finland,Qnxz Oiásnsn,2,2016-11-03 08:55:00,51,Paulig portionsugar brown 200x4g,Sugar and Sweetening,24.0,2920,677
843,Wfqdclusmty 18,ESPOO,Finland,Qnxz Oiásnsn,3,2016-11-03 08:55:00,25,Paulig Special Medium 4x1kg bean,Coffee,212.0,2920,677
844,Mzeqiucsþúrjzo 16,ÄÄNEKOSKI,Finland,vcse dwflcj,1,2016-11-14 12:07:00,16,Paulig Special Medium 44x100g ground,Coffee,54.0,44100,307
845,Mzeqiucsþúrjzo 16,ÄÄNEKOSKI,Finland,vcse dwflcj,1,2016-11-14 12:07:00,50,paulig TA cup 200 ml 2500 pcs,PP Accessories,124.0,44100,307
846,Mzeqiucsþúrjzo 16,ÄÄNEKOSKI,Finland,vcse dwflcj,2,2016-11-14 12:07:00,29,Tazza hot choco 10x1 kg UTZ,Vending Powders,228.0,44100,307
847,IJSKYDLTJ 48,KUHMO,Finland,Riyjo  Djdmwuw,1,2016-11-15 10:23:00,2,Samples,Samples,0.0,88900,239
848,IJSKYDLTJ 48,KUHMO,Finland,Riyjo  Djdmwuw,1,2016-11-15 10:23:00,23,Wooden stirrer 140mm (1000 pcs),PP Accessories,14.0,88900,239
849,IJSKYDLTJ 48,KUHMO,Finland,Riyjo  Djdmwuw,1,2016-11-15 10:23:00,31,Vendor Whitener 10x750g,Vending Powders,124.0,88900,239
850,IJSKYDLTJ 48,KUHMO,Finland,Riyjo  Djdmwuw,1,2016-11-15 10:23:00,50,paulig TA cup 200 ml 2500 pcs,PP Accessories,138.0,88900,239
851,Kzdfdggndjue 6-2,KOUVOLA,Finland,Iudye Hrzdqub,1,2016-11-15 07:56:00,2,Samples,Samples,0.0,45100,261
852,Kzdfdggndjue 6-2,KOUVOLA,Finland,Iudye Hrzdqub,1,2016-11-15 07:56:00,4,Just T OrganicGreenTeaClassiDCbag6x25pcs,Tea,24.0,45100,261
853,Kzdfdggndjue 6-2,KOUVOLA,Finland,Iudye Hrzdqub,1,2016-11-15 07:56:00,9,Just T DC bag aluminium holder,PP Accessories,56.0,45100,261
854,Kzdfdggndjue 6-2,KOUVOLA,Finland,Iudye Hrzdqub,1,2016-11-15 07:56:00,56,Tazza Low Lactose Hot Choco 10x1kg UTZ,Vending Powders,132.0,45100,261
855,Kzdfdggndjue 6-2,KOUVOLA,Finland,Iudye Hrzdqub,1,2016-11-15 07:56:00,78,Just T GreenTeaMorning DCBag 6x25pcs UTZ,Tea,28.0,45100,261
856,Kzdfdggndjue 6-2,KOUVOLA,Finland,Iudye Hrzdqub,1,2016-11-15 07:56:00,95,NOTINUSEJustTOrg BlackTeaClassiTeap4x10,Tea,30.0,45100,261
857,Kzdfdggndjue 6-2,KOUVOLA,Finland,Iudye Hrzdqub,1,2016-11-15 07:56:00,164,NOTINUSEJustTOrgBlackTeaEarlGrTeap4x10,Tea,30.0,45100,261
858,"Ckdygwyuu 10
126694816611",PORI,Finland,Qqbmw Uüvow,3,2016-11-14 13:11:00,99,OLD Paulig ProflMed 4x1kg bean FTO,Coffee,256.0,28760,300
859,"Jmeopuagtth 97 G,7.jdw / Dâyex",HELSINKI,Finland,Husqc Eyonetgäzy,1,2016-11-14 14:17:00,31,Vendor Whitener 10x750g,Vending Powders,124.0,520,291
860,"Jmeopuagtth 97 G,7.jdw / Dâyex",HELSINKI,Finland,Husqc Eyonetgäzy,2,2016-11-14 14:17:00,15,NOTINUSEArlaIngLowLactSemiSkimUHT12x1L,Fresh Milk,58.0,520,291
861,"Jmeopuagtth 97 G,7.jdw / Dâyex",HELSINKI,Finland,Husqc Eyonetgäzy,3,2016-11-14 14:17:00,81,Plastic bag BioStark 35 L,PP Accessories,54.0,520,291
862,"Jmeopuagtth 97 G,7.jdw / Dâyex",HELSINKI,Finland,Husqc Eyonetgäzy,5,2016-11-14 14:17:00,57,Paulig Special Dark 4x1kg bean,Coffee,310.0,520,291
863,Ghfbvgjbxtilxb 6,VANTAA,Finland,Lxmn Rpqnn,1,2016-11-08 15:48:00,69,Lipton Yellow Label tea 6x25bags,Tea,14.0,1300,488
864,Ghfbvgjbxtilxb 6,VANTAA,Finland,Lxmn Rpqnn,2,2016-11-08 15:48:00,28,Lipton Blackcurrant tea 6x25bags,Tea,34.0,1300,488
865,Ghfbvgjbxtilxb 6,VANTAA,Finland,Lxmn Rpqnn,2,2016-11-08 15:48:00,70,Lipton Earl Grey tea 6x25bags,Tea,30.0,1300,488
866,Ghfbvgjbxtilxb 6,VANTAA,Finland,Lxmn Rpqnn,2,2016-11-08 15:48:00,72,Lipton Lemon tea 6x25bags,Tea,34.0,1300,488
867,Ghfbvgjbxtilxb 6,VANTAA,Finland,Lxmn Rpqnn,3,2016-11-08 15:48:00,73,Lipton Green tea 6x25bags,Tea,44.0,1300,488
868,Ghfbvgjbxtilxb 6,VANTAA,Finland,Lxmn Rpqnn,8,2016-11-08 15:48:00,50,paulig TA cup 200 ml 2500 pcs,PP Accessories,720.0,1300,488
869,Ghfbvgjbxtilxb 6,VANTAA,Finland,Lxmn Rpqnn,12,2016-11-08 15:48:00,51,Paulig portionsugar brown 200x4g,Sugar and Sweetening,114.0,1300,488
870,"Bhofxjnhrtcsa 850
919620958232",KEMPELE,Finland,Qalaf Wnmnijmwk,1,2016-11-09 12:20:00,2,Samples,Samples,0.0,90440,452
871,"Bhofxjnhrtcsa 850
919620958232",KEMPELE,Finland,Qalaf Wnmnijmwk,1,2016-11-09 12:20:00,10,Juhla Mokka Professional 4x1kg bean,Coffee,70.0,90440,452
872,"Bhofxjnhrtcsa 850
919620958232",KEMPELE,Finland,Qalaf Wnmnijmwk,1,2016-11-09 12:20:00,31,Vendor Whitener 10x750g,Vending Powders,124.0,90440,452
873,"Bhofxjnhrtcsa 850
919620958232",KEMPELE,Finland,Qalaf Wnmnijmwk,1,2016-11-09 12:20:00,56,Tazza Low Lactose Hot Choco 10x1kg UTZ,Vending Powders,156.0,90440,452
874,Vsxbxsoqttngi 13,JYVÄSKYLÄ,Finland,Zidcg Giwnyxuh,1,2016-11-03 08:42:00,3,Just T OrganicFruitTeaAppleDCBag 6x25kpl,Tea,26.0,40320,679
875,Vsxbxsoqttngi 13,JYVÄSKYLÄ,Finland,Zidcg Giwnyxuh,1,2016-11-03 08:42:00,12,Just T OrganicBlackTeaEarlGrDCBag6x25pcs,Tea,22.0,40320,679
876,Vsxbxsoqttngi 13,JYVÄSKYLÄ,Finland,Zidcg Giwnyxuh,1,2016-11-03 08:42:00,50,paulig TA cup 200 ml 2500 pcs,PP Accessories,110.0,40320,679
877,Vsxbxsoqttngi 13,JYVÄSKYLÄ,Finland,Zidcg Giwnyxuh,1,2016-11-15 15:07:00,2,Samples,Samples,0.0,40320,199
878,Vsxbxsoqttngi 13,JYVÄSKYLÄ,Finland,Zidcg Giwnyxuh,2,2016-11-03 08:42:00,35,ArlaCafe-MilklactosefreeUHT12x1L,Fresh Milk,54.0,40320,679
879,Vsxbxsoqttngi 13,JYVÄSKYLÄ,Finland,Zidcg Giwnyxuh,2,2016-11-15 15:07:00,149,Juhla Mokka 12x500g filter gr,Coffee,138.0,40320,199
880,Vsxbxsoqttngi 13,JYVÄSKYLÄ,Finland,Zidcg Giwnyxuh,4,2016-11-03 08:42:00,52,"Arla lact free portion milk 1,5% 100x2cl",Fresh Milk,46.0,40320,679
881,"Ifkgwgburyovjz 7, 5tby",HELSINKI,Finland,Uddg Sjthhurr,1,2016-11-11 09:27:00,2,Samples,Samples,0.0,510,369
882,"Ifkgwgburyovjz 7, 5tby",HELSINKI,Finland,Uddg Sjthhurr,1,2016-11-11 09:27:00,28,Lipton Blackcurrant tea 6x25bags,Tea,18.0,510,369
883,"Ifkgwgburyovjz 7, 5tby",HELSINKI,Finland,Uddg Sjthhurr,1,2016-11-11 09:27:00,30,Lipton Green tea Citrus 6x25bags,Tea,16.0,510,369
884,"Ifkgwgburyovjz 7, 5tby",HELSINKI,Finland,Uddg Sjthhurr,1,2016-11-11 09:27:00,41,Lipton Green tea Mint 6x25bags,Tea,16.0,510,369
885,"Ifkgwgburyovjz 7, 5tby",HELSINKI,Finland,Uddg Sjthhurr,1,2016-11-11 09:27:00,50,paulig TA cup 200 ml 2500 pcs,PP Accessories,120.0,510,369
886,"Ifkgwgburyovjz 7, 5tby",HELSINKI,Finland,Uddg Sjthhurr,1,2016-11-11 09:27:00,64,Lipton English Breakfast tea 6x25bags,Tea,16.0,510,369
887,"Ifkgwgburyovjz 7, 5tby",HELSINKI,Finland,Uddg Sjthhurr,1,2016-11-11 09:27:00,69,Lipton Yellow Label tea 6x25bags,Tea,12.0,510,369
888,"Ifkgwgburyovjz 7, 5tby",HELSINKI,Finland,Uddg Sjthhurr,1,2016-11-11 09:27:00,70,Lipton Earl Grey tea 6x25bags,Tea,16.0,510,369
889,"Ifkgwgburyovjz 7, 5tby",HELSINKI,Finland,Uddg Sjthhurr,1,2016-11-11 09:27:00,73,Lipton Green tea 6x25bags,Tea,16.0,510,369
890,"Ifkgwgburyovjz 7, 5tby",HELSINKI,Finland,Uddg Sjthhurr,15,2016-11-11 09:27:00,51,Paulig portionsugar brown 200x4g,Sugar and Sweetening,154.0,510,369
891,"Zhnhgeftgytsxw 6, 4. Xqx.",HELSINKI,Finland,Clouicjc Lvgcydmg,1,2016-11-15 08:40:00,84,Cleaning fluid Franke,PP Accessories,38.0,520,253
892,"Zhnhgeftgytsxw 6, 4. Xqx.",HELSINKI,Finland,Clouicjc Lvgcydmg,4,2016-11-15 08:40:00,255,Juhla Mokka 36x125g fine gr,Coffee,276.0,520,253
893,"Zhnhgeftgytsxw 6, 4. Xqx.",HELSINKI,Finland,Clouicjc Lvgcydmg,6,2016-11-15 08:40:00,15,NOTINUSEArlaIngLowLactSemiSkimUHT12x1L,Fresh Milk,172.0,520,253
894,"Zhnhgeftgytsxw 6, 4. Xqx.",HELSINKI,Finland,Clouicjc Lvgcydmg,6,2016-11-15 08:40:00,254,"Spring Aqua Still water 12x0,5L",Other ingredients,106.0,520,253
895,Xnvzjzxta 40,PORI,Finland,Wctovm Xgvgsqw,1,2016-11-16 10:05:00,2,Samples,Samples,0.0,28100,189
896,Xnvzjzxta 40,PORI,Finland,Wctovm Xgvgsqw,1,2016-11-16 10:05:00,29,Tazza hot choco 10x1 kg UTZ,Vending Powders,142.0,28100,189
897,Xnvzjzxta 40,PORI,Finland,Wctovm Xgvgsqw,1,2016-11-16 10:05:00,32,Vendor Espresso 10x250g,Vending Powders,180.0,28100,189
898,Xnvzjzxta 40,PORI,Finland,Wctovm Xgvgsqw,5,2016-11-16 10:05:00,25,Paulig Special Medium 4x1kg bean,Coffee,300.0,28100,189
899,Tjxqwnixgo 72,JOENSUU,Finland,Bvcsnp Vpzeyylbn,1,2016-11-10 08:59:00,2,Samples,Samples,0.0,80130,425
900,Tjxqwnixgo 72,JOENSUU,Finland,Bvcsnp Vpzeyylbn,1,2016-11-10 08:59:00,67,Vendor skimmedmilk10x500g,Vending Powders,110.0,80130,425
901,Slomksiiybjxmpmd 40,KOTKA,Finland,Bdbop Ivovhnv,1,2016-11-07 09:42:00,2,Samples,Samples,0.0,48100,580
902,Slomksiiybjxmpmd 40,KOTKA,Finland,Bdbop Ivovhnv,2,2016-11-07 09:42:00,31,Vendor Whitener 10x750g,Vending Powders,248.0,48100,580
903,Slomksiiybjxmpmd 40,KOTKA,Finland,Bdbop Ivovhnv,2,2016-11-07 09:42:00,32,Vendor Espresso 10x250g,Vending Powders,360.0,48100,580
904,Slomksiiybjxmpmd 40,KOTKA,Finland,Bdbop Ivovhnv,2,2016-11-07 09:42:00,56,Tazza Low Lactose Hot Choco 10x1kg UTZ,Vending Powders,312.0,48100,580
905,Slomksiiybjxmpmd 40,KOTKA,Finland,Bdbop Ivovhnv,6,2016-11-07 09:42:00,10,Juhla Mokka Professional 4x1kg bean,Coffee,424.0,48100,580
906,Ifkúlxjstux 8,HELSINKI,Finland,Dcnw  Wugyo,1,2016-11-15 09:51:00,2,Samples,Samples,0.0,300,243
907,Ifkúlxjstux 8,HELSINKI,Finland,Dcnw  Wugyo,1,2016-11-15 09:51:00,67,Vendor skimmedmilk10x500g,Vending Powders,110.0,300,243
908,Pýsiþjähxbgj 4,TURKU,Finland,Ydzjz Gaqidltn,1,2016-11-03 10:59:00,34,NotInUse Paulig TA cup 250 ml 1600 pcs,PP Accessories,118.0,20300,667
909,Pýsiþjähxbgj 4,TURKU,Finland,Ydzjz Gaqidltn,1,2016-11-03 10:59:00,114,Paulig Special Medium 5x1kg gr,Coffee,76.0,20300,667
910,Pýsiþjähxbgj 4,TURKU,Finland,Ydzjz Gaqidltn,1,2016-11-03 10:59:00,118,Paulig portsugarwhite 1000x4g stick,Sugar and Sweetening,36.0,20300,667
911,Neekdcndwop 94,LAHTI,Finland,Pmnhn Rjwazqpqis,1,2016-11-16 10:33:00,2,Samples,Samples,0.0,15700,185
912,Neekdcndwop 94,LAHTI,Finland,Pmnhn Rjwazqpqis,1,2016-11-16 10:33:00,10,Juhla Mokka Professional 4x1kg bean,Coffee,70.0,15700,185
913,Neekdcndwop 94,LAHTI,Finland,Pmnhn Rjwazqpqis,1,2016-11-16 10:33:00,99,OLD Paulig ProflMed 4x1kg bean FTO,Coffee,94.0,15700,185
914,Hbcmgnexyio 0,IISALMI,Finland,Dkjr  Barosrnh,1,2016-11-14 11:25:00,2,Samples,Samples,0.0,74130,309
915,Hbcmgnexyio 0,IISALMI,Finland,Dkjr  Barosrnh,1,2016-11-14 11:25:00,26,Filter roll 1 case,PP Accessories,86.0,74130,309
916,Hbcmgnexyio 0,IISALMI,Finland,Dkjr  Barosrnh,1,2016-11-14 11:25:00,50,paulig TA cup 200 ml 2500 pcs,PP Accessories,138.0,74130,309
917,Hbcmgnexyio 0,IISALMI,Finland,Dkjr  Barosrnh,1,2016-11-14 11:25:00,129,Just T FruitTeaSweetBerry DCBag 6x25kpl,Tea,34.0,74130,309
918,Hbcmgnexyio 0,IISALMI,Finland,Dkjr  Barosrnh,1,2016-11-14 11:25:00,310,Fazer Dark Chocolate 3 kg,Sweets,62.0,74130,309
919,Hbcmgnexyio 0,IISALMI,Finland,Dkjr  Barosrnh,2,2016-11-14 11:25:00,31,Vendor Whitener 10x750g,Vending Powders,248.0,74130,309
